OriginState,DestState,AvgFare
North Dakota,Alaska,398.1021777
North Dakota,Arizona,240.7440682
North Dakota,Arkansas,356.787551
North Dakota,California,298.4762478
North Dakota,Colorado,302.553343
North Dakota,Connecticut,308.1534596
North Dakota,Florida,294.6003273
North Dakota,Georgia,338.1859808
North Dakota,Hawaii,547.9000239
North Dakota,Idaho,354.6669507
North Dakota,Illinois,283.6126115
North Dakota,Indiana,288.4973705
North Dakota,Iowa,325.76646
North Dakota,Kansas,343.4078864
North Dakota,Kentucky,321.4685271
North Dakota,Louisiana,368.3153778
North Dakota,Maine,354.9716337
North Dakota,Maryland,300.0645925
North Dakota,Massachusetts,300.3701674
North Dakota,Michigan,330.1184501
North Dakota,Minnesota,317.4200945
North Dakota,Mississippi,384.0765848
North Dakota,Missouri,316.9654126
North Dakota,Montana,332.6661111
North Dakota,Nebraska,321.531709
North Dakota,Nevada,233.8705474
North Dakota,New Hampshire,329.7601176
North Dakota,New Jersey,329.2120596
North Dakota,New Mexico,296.994223
North Dakota,New York,300.9123332
North Dakota,North Carolina,301.8852391
North Dakota,North Dakota,366.2355
North Dakota,Ohio,296.0304
North Dakota,Oklahoma,362.520925
North Dakota,Oregon,319.8143574
North Dakota,Pennsylvania,316.6341898
North Dakota,Puerto Rico,458.5672043
North Dakota,Rhode Island,326.9011927
North Dakota,South Carolina,336.4245198
North Dakota,South Dakota,349.0557407
North Dakota,Tennessee,305.0534406
North Dakota,Texas,351.1840126
North Dakota,U.S. Pacific Trust Territories and Possessions,1124.75
North Dakota,U.S. Virgin Islands,480.0311667
North Dakota,Utah,318.1412824
North Dakota,Vermont,328.7973684
North Dakota,Virginia,293.216169
North Dakota,Washington,331.7063598
North Dakota,West Virginia,383.2585135
North Dakota,Wisconsin,325.4553659
North Dakota,Wyoming,335.4825
Ohio,Alabama,260.503756
Ohio,Alaska,422.5671728
Ohio,Arizona,247.2760968
Ohio,Arkansas,283.1535725
Ohio,California,289.6743595
Ohio,Colorado,247.3633183
Ohio,Connecticut,232.1743591
Ohio,Florida,188.3923292
Ohio,Georgia,189.0966758
Ohio,Hawaii,522.5319733
Ohio,Idaho,312.6129759
Ohio,Illinois,192.4642185
Ohio,Indiana,249.1416487
Ohio,Iowa,257.016033
Ohio,Kansas,265.4064068
Ohio,Kentucky,269.3557263
Ohio,Louisiana,239.9628532
Ohio,Maine,234.1110593
Ohio,Maryland,150.9828233
Ohio,Massachusetts,220.5882449
Ohio,Michigan,300.5846007
Ohio,Minnesota,285.0876991
Ohio,Mississippi,267.0497772
Ohio,Missouri,229.4933534
Ohio,Montana,324.8385207
Ohio,Nebraska,256.6914693
Ohio,Nevada,236.2704713
Ohio,New Hampshire,238.7573699
Ohio,New Jersey,301.8430873
Ohio,New Mexico,267.3190589
Ohio,New York,269.4376903
Ohio,North Carolina,206.6374787
Ohio,North Dakota,285.45477
Ohio,Ohio,392.1408696
Ohio,Oklahoma,270.7363272
Ohio,Oregon,312.0461988
Ohio,Pennsylvania,259.0785564
Ohio,Puerto Rico,259.5117136
Ohio,Rhode Island,240.3633932
Ohio,South Carolina,202.8412921
Ohio,South Dakota,310.6706184
Ohio,Tennessee,216.1287304
Ohio,Texas,256.0851889
Ohio,U.S. Pacific Trust Territories and Possessions,996.627
Ohio,U.S. Virgin Islands,346.2861499
Ohio,Utah,283.9254348
Ohio,Vermont,287.9825476
Ohio,Virginia,203.3198662
Ohio,Washington,306.8806023
Ohio,West Virginia,278.3216667
Ohio,Wisconsin,276.4295219
Ohio,Wyoming,329.2036819
Oklahoma,Alabama,277.4040486
Oklahoma,Alaska,404.4569983
Oklahoma,Arizona,252.5377428
Oklahoma,Arkansas,234.0890583
Oklahoma,California,266.0116345
Oklahoma,Colorado,197.2302661
Oklahoma,Connecticut,275.2478947
Oklahoma,Florida,245.5648958
Oklahoma,Georgia,243.6941176
Oklahoma,Hawaii,532.7819946
Oklahoma,Idaho,278.8409212
Oklahoma,Illinois,223.993748
Oklahoma,Indiana,260.823208
Oklahoma,Iowa,267.1303504
Oklahoma,Kansas,359.2777778
Oklahoma,Kentucky,294.2046435
Oklahoma,Louisiana,240.0446473
Oklahoma,Maine,303.4744086
Oklahoma,Maryland,228.5597107
Oklahoma,Massachusetts,280.9738409
Oklahoma,Michigan,267.4098455
Oklahoma,Minnesota,291.2673893
Oklahoma,Mississippi,255.8677041
Oklahoma,Missouri,196.3721961
Oklahoma,Montana,317.8765206
Oklahoma,Nebraska,267.826
Oklahoma,Nevada,237.0660821
Oklahoma,New Hampshire,285.6792802
Oklahoma,New Jersey,269.3438509
Oklahoma,New Mexico,258.3473681
Oklahoma,New York,266.4009277
Oklahoma,North Carolina,254.5494747
Oklahoma,North Dakota,358.6171369
Oklahoma,Ohio,271.7728992
Oklahoma,Oklahoma,184
Oklahoma,Oregon,278.3935053
Oklahoma,Pennsylvania,292.5218579
Oklahoma,Puerto Rico,307.7426403
Oklahoma,Rhode Island,271.6680691
Oklahoma,South Carolina,260.5760893
Oklahoma,South Dakota,305.7390508
Oklahoma,Tennessee,256.3464075
Oklahoma,Texas,209.3722132
Oklahoma,U.S. Pacific Trust Territories and Possessions,1248.312308
Oklahoma,U.S. Virgin Islands,413.6554121
Oklahoma,Utah,255.3868239
Oklahoma,Vermont,372.5589305
Oklahoma,Virginia,252.7287994
Oklahoma,Washington,266.9537802
Oklahoma,West Virginia,321.0710423
Oklahoma,Wisconsin,275.0192075
Oklahoma,Wyoming,341.5418897
Oregon,Alabama,360.2885734
Oregon,Alaska,271.225856
Oregon,Arizona,194.7959025
Oregon,Arkansas,320.2560376
Oregon,California,178.9632119
Oregon,Colorado,223.068268
Oregon,Connecticut,322.9110048
Oregon,Florida,292.615155
Oregon,Georgia,321.4240601
Oregon,Hawaii,321.6328744
Oregon,Idaho,176.3806268
Oregon,Illinois,274.8637252
Oregon,Indiana,298.8901159
Oregon,Iowa,292.8632694
Oregon,Kansas,285.9038679
Oregon,Kentucky,329.2741608
Oregon,Louisiana,274.5568606
Oregon,Maine,356.1593227
Oregon,Maryland,269.96668
Oregon,Massachusetts,288.6486766
Oregon,Michigan,305.925788
Oregon,Minnesota,283.1848459
Oregon,Mississippi,370.0778281
Oregon,Missouri,245.4017327
Oregon,Montana,198.1567375
Oregon,Nebraska,243.0410628
Oregon,Nevada,161.4718837
Oregon,New Hampshire,294.7932264
Oregon,New Jersey,332.3414817
Oregon,New Mexico,199.2167749
Oregon,New York,321.8254257
Oregon,North Carolina,314.0147483
Oregon,North Dakota,321.4780459
Oregon,Ohio,308.7981203
Oregon,Oklahoma,281.2078482
Oregon,Oregon,111.888467
Oregon,Pennsylvania,291.5128942
Oregon,Puerto Rico,336.3252005
Oregon,Rhode Island,321.1477658
Oregon,South Carolina,320.4605812
Oregon,South Dakota,307.2150256
Oregon,Tennessee,300.5900542
Oregon,Texas,257.4588069
Oregon,U.S. Pacific Trust Territories and Possessions,1007.483614
Oregon,U.S. Virgin Islands,397.7538667
Oregon,Utah,188.798067
Oregon,Vermont,340.3901852
Oregon,Virginia,312.2777621
Oregon,Washington,141.9194038
Oregon,West Virginia,402.7737912
Oregon,Wisconsin,310.9144231
Oregon,Wyoming,292.9438988
Pennsylvania,Alabama,271.2322793
Pennsylvania,Alaska,393.4544878
Pennsylvania,Arizona,285.3757906
Pennsylvania,Arkansas,302.1179817
Pennsylvania,California,323.5721202
Pennsylvania,Colorado,273.6492377
Pennsylvania,Connecticut,253.5537856
Pennsylvania,Florida,201.1690221
Pennsylvania,Georgia,204.1759899
Pennsylvania,Hawaii,519.4000343
Pennsylvania,Idaho,334.0298267
Pennsylvania,Illinois,222.1421115
Pennsylvania,Indiana,260.6813421
Pennsylvania,Iowa,272.8560076
Pennsylvania,Kansas,277.5807709
Pennsylvania,Kentucky,279.5153208
Pennsylvania,Louisiana,258.1664894
Pennsylvania,Maine,262.9672791
Pennsylvania,Maryland,176.7347977
Pennsylvania,Massachusetts,196.6071484
Pennsylvania,Michigan,311.771149
Pennsylvania,Minnesota,296.4888714
Pennsylvania,Mississippi,267.3628837
Pennsylvania,Missouri,249.1162716
Pennsylvania,Montana,346.4881126
Pennsylvania,Nebraska,272.1102038
Pennsylvania,Nevada,243.2250227
Pennsylvania,New Hampshire,224.9228777
Pennsylvania,New Jersey,283.8295317
Pennsylvania,New Mexico,290.8429569
Pennsylvania,New York,269.6096193
Pennsylvania,North Carolina,245.2413837
Pennsylvania,North Dakota,310.8780932
Pennsylvania,Ohio,267.1128866
Pennsylvania,Oklahoma,294.9729179
Pennsylvania,Oregon,292.010597
Pennsylvania,Pennsylvania,258.7611141
Pennsylvania,Puerto Rico,289.1655332
Pennsylvania,Rhode Island,235.0909712
Pennsylvania,South Carolina,214.9683068
Pennsylvania,South Dakota,303.9349498
Pennsylvania,Tennessee,233.0558962
Pennsylvania,Texas,271.0468178
Pennsylvania,U.S. Pacific Trust Territories and Possessions,1072.588056
Pennsylvania,U.S. Virgin Islands,377.9669877
Pennsylvania,Utah,313.474644
Pennsylvania,Vermont,255.1544474
Pennsylvania,Virginia,246.1531908
Pennsylvania,Washington,310.1029218
Pennsylvania,West Virginia,305.6017296
Pennsylvania,Wisconsin,269.8796763
Pennsylvania,Wyoming,359.0459816
Puerto Rico,Alabama,317.5471836
Puerto Rico,Alaska,479.8162338
Puerto Rico,Arizona,320.0146732
Puerto Rico,Arkansas,330.9725175
Puerto Rico,California,349.7336027
Puerto Rico,Colorado,298.5509214
Puerto Rico,Connecticut,256.6636425
Puerto Rico,Florida,207.3321499
Puerto Rico,Georgia,287.4998113
Puerto Rico,Hawaii,592.3934295
Puerto Rico,Idaho,409.5737342
Puerto Rico,Illinois,260.111323
Puerto Rico,Indiana,299.1142199
Puerto Rico,Iowa,315.4719968
Puerto Rico,Kansas,311.6474737
Puerto Rico,Kentucky,306.3828272
Puerto Rico,Louisiana,274.8296999
Puerto Rico,Maine,300.3377273
Puerto Rico,Maryland,238.5545294
Puerto Rico,Massachusetts,279.9200434
Puerto Rico,Michigan,291.2451971
Puerto Rico,Minnesota,327.6313657
Puerto Rico,Mississippi,364.2944487
Puerto Rico,Missouri,278.5999255
Puerto Rico,Montana,506.6029134
Puerto Rico,Nebraska,314.9236
Puerto Rico,Nevada,311.1883983
Puerto Rico,New Hampshire,244.8926962
Puerto Rico,New Jersey,272.1390138
Puerto Rico,New Mexico,305.7192719
Puerto Rico,New York,261.6549025
Puerto Rico,North Carolina,262.973865
Puerto Rico,North Dakota,457.4067606
Puerto Rico,Ohio,261.3518746
Puerto Rico,Oklahoma,310.4557906
Puerto Rico,Oregon,347.9832852
Puerto Rico,Pennsylvania,289.4502855
Puerto Rico,Puerto Rico,12.28181818
Puerto Rico,Rhode Island,222.5298588
Puerto Rico,South Carolina,303.4356846
Puerto Rico,South Dakota,356.0744954
Puerto Rico,Tennessee,295.826575
Puerto Rico,Texas,307.668286
Puerto Rico,U.S. Pacific Trust Territories and Possessions,1399.63
Puerto Rico,U.S. Virgin Islands,116.0705082
Puerto Rico,Utah,329.9193339
Puerto Rico,Vermont,268.8125131
Puerto Rico,Virginia,268.0924136
Puerto Rico,Washington,338.6645183
Puerto Rico,West Virginia,320.848189
Puerto Rico,Wisconsin,289.6222595
Puerto Rico,Wyoming,511.03125
Rhode Island,Alabama,270.7278139
Rhode Island,Alaska,474.8067857
Rhode Island,Arizona,277.3970168
Rhode Island,Arkansas,309.3943737
Rhode Island,California,305.0703252
Rhode Island,Colorado,277.9199329
Rhode Island,Florida,196.2357997
Rhode Island,Georgia,255.37377
Rhode Island,Hawaii,535.291485
Rhode Island,Idaho,377.6975281
Rhode Island,Illinois,225.9123796
Rhode Island,Indiana,246.4860944
Rhode Island,Iowa,307.2668974
Rhode Island,Kansas,300.8500763
Rhode Island,Kentucky,289.0302956
Rhode Island,Louisiana,254.6640529
Rhode Island,Maryland,151.5167039
Rhode Island,Michigan,233.7768935
Rhode Island,Minnesota,277.1965857
Rhode Island,Mississippi,289.356689
Rhode Island,Missouri,264.1034196
Rhode Island,Montana,391.8027027
Rhode Island,Nebraska,292.7225336
Rhode Island,Nevada,275.6975011
Rhode Island,New Jersey,360.7597163
Rhode Island,New Mexico,252.2926952
Rhode Island,New York,246.0471958
Rhode Island,North Carolina,211.933596
Rhode Island,North Dakota,317.7957009
Rhode Island,Ohio,238.5011988
Rhode Island,Oklahoma,275.5281153
Rhode Island,Oregon,324.9483962
Rhode Island,Pennsylvania,228.5819839
Rhode Island,Puerto Rico,216.4398217
Rhode Island,South Carolina,222.6491042
Rhode Island,South Dakota,352.4421359
Rhode Island,Tennessee,255.4504551
Rhode Island,Texas,258.2674099
Rhode Island,U.S. Pacific Trust Territories and Possessions,1426.19
Rhode Island,U.S. Virgin Islands,323.3520958
Rhode Island,Utah,312.0794275
Rhode Island,Vermont,879
Rhode Island,Virginia,213.7990548
Rhode Island,Washington,316.4647668
Rhode Island,West Virginia,343.490084
Rhode Island,Wisconsin,285.2534646
Rhode Island,Wyoming,396.7711111
South Carolina,Alabama,266.2702311
South Carolina,Alaska,459.6377816
South Carolina,Arizona,296.4307736
South Carolina,Arkansas,267.5026413
South Carolina,California,324.6194216
South Carolina,Colorado,272.7383573
South Carolina,Connecticut,221.6962826
South Carolina,Florida,233.1681018
South Carolina,Georgia,270.2345505
South Carolina,Hawaii,542.2578547
South Carolina,Idaho,378.7856018
South Carolina,Illinois,205.5756309
South Carolina,Indiana,239.0208886
South Carolina,Iowa,277.5596727
South Carolina,Kansas,285.8313026
South Carolina,Kentucky,270.00924
South Carolina,Louisiana,256.5192222
South Carolina,Maine,235.9115654
South Carolina,Maryland,164.5784668
South Carolina,Massachusetts,197.1625057
South Carolina,Michigan,237.2935919
South Carolina,Minnesota,277.8960622
South Carolina,Mississippi,273.5249038
South Carolina,Missouri,239.1658174
South Carolina,Montana,377.4803199
South Carolina,Nebraska,255.7534693
South Carolina,Nevada,294.6407875
South Carolina,New Hampshire,212.0385977
South Carolina,New Jersey,205.3117749
South Carolina,New Mexico,283.644103
South Carolina,New York,194.9868945
South Carolina,North Carolina,257.0209977
South Carolina,North Dakota,331.5019075
South Carolina,Ohio,203.7615754
South Carolina,Oklahoma,264.3416029
South Carolina,Oregon,325.0511297
South Carolina,Pennsylvania,215.6450891
South Carolina,Puerto Rico,299.4591261
South Carolina,Rhode Island,223.8244875
South Carolina,South Carolina,250.7645349
South Carolina,South Dakota,334.5210195
South Carolina,Tennessee,233.8920863
South Carolina,Texas,242.725455
South Carolina,U.S. Pacific Trust Territories and Possessions,1257.250556
South Carolina,U.S. Virgin Islands,313.0657407
South Carolina,Utah,319.1809057
South Carolina,Vermont,240.8266069
South Carolina,Virginia,189.7893037
South Carolina,Washington,323.8886471
South Carolina,West Virginia,158.3015407
South Carolina,Wisconsin,265.1153973
South Carolina,Wyoming,386.0431923
South Dakota,Alabama,351.8950378
South Dakota,Alaska,397.0153564
South Dakota,Arizona,233.8163421
South Dakota,Arkansas,296.9257092
South Dakota,California,299.0917436
South Dakota,Colorado,239.1187558
South Dakota,Connecticut,320.7376994
South Dakota,Florida,288.8496381
South Dakota,Georgia,313.3294683
South Dakota,Hawaii,558.6322168
South Dakota,Idaho,317.7971464
South Dakota,Illinois,280.9936434
South Dakota,Indiana,290.9967764
South Dakota,Iowa,336.4546667
South Dakota,Kansas,395.0161765
South Dakota,Kentucky,320.4530794
South Dakota,Louisiana,310.8578736
South Dakota,Maine,353.8404386
South Dakota,Maryland,303.4152
South Dakota,Massachusetts,329.6922148
South Dakota,Michigan,316.4206643
South Dakota,Minnesota,351.5887304
South Dakota,Mississippi,327.7196335
South Dakota,Missouri,296.8337951
South Dakota,Montana,331.7295387
South Dakota,Nebraska,389.3135638
South Dakota,Nevada,232.6099694
South Dakota,New Hampshire,347.9558511
South Dakota,New Jersey,347.5645149
South Dakota,New Mexico,301.4036517
South Dakota,New York,369.55803
South Dakota,North Carolina,295.238414
South Dakota,North Dakota,342.8747059
South Dakota,Ohio,314.1428708
South Dakota,Oklahoma,305.1248416
South Dakota,Oregon,309.3379487
South Dakota,Pennsylvania,302.8626065
South Dakota,Puerto Rico,348.2279397
South Dakota,Rhode Island,357.7509346
South Dakota,South Carolina,334.9670355
South Dakota,South Dakota,413.2206667
South Dakota,Tennessee,302.9455148
South Dakota,Texas,301.9640717
South Dakota,U.S. Pacific Trust Territories and Possessions,619.545
South Dakota,U.S. Virgin Islands,433.3073077
South Dakota,Utah,314.3000304
South Dakota,Vermont,349.9783099
South Dakota,Virginia,331.2639476
South Dakota,Washington,297.3833409
South Dakota,West Virginia,347.6790566
South Dakota,Wisconsin,323.4768484
South Dakota,Wyoming,303.2965217
Tennessee,Alabama,309.3132681
Tennessee,Alaska,424.3256317
Tennessee,Arizona,283.3803609
Tennessee,Arkansas,294.8186548
Tennessee,California,289.8111071
Tennessee,Colorado,240.0114482
Tennessee,Connecticut,250.7651695
Tennessee,Florida,217.446998
Tennessee,Georgia,255.0910487
Tennessee,Hawaii,558.6812687
Tennessee,Idaho,334.5168553
Tennessee,Illinois,211.0458093
Tennessee,Indiana,269.405956
Tennessee,Iowa,252.3560741
Tennessee,Kansas,256.3458786
Tennessee,Kentucky,260.8202489
Tennessee,Louisiana,237.5722731
Tennessee,Maine,266.648252
Tennessee,Maryland,202.5582893
Tennessee,Massachusetts,231.3525399
Tennessee,Michigan,255.4371365
Tennessee,Minnesota,283.8468213
Tennessee,Mississippi,270.9914497
Tennessee,Missouri,223.0041231
Tennessee,Montana,334.0257476
Tennessee,Nebraska,247.2497945
Tennessee,Nevada,266.4814092
Tennessee,New Hampshire,251.9972858
Tennessee,New Jersey,254.9748522
Tennessee,New Mexico,269.307481
Tennessee,New York,240.6161833
Tennessee,North Carolina,228.5311465
Tennessee,North Dakota,301.2280867
Tennessee,Ohio,220.3174372
Tennessee,Oklahoma,253.5828733
Tennessee,Oregon,300.6231027
Tennessee,Pennsylvania,231.7840189
Tennessee,Puerto Rico,290.282421
Tennessee,Rhode Island,259.4162277
Tennessee,South Carolina,235.6203202
Tennessee,South Dakota,301.3768819
Tennessee,Tennessee,301.2093173
Tennessee,Texas,237.8372278
Tennessee,U.S. Pacific Trust Territories and Possessions,1086.575161
Tennessee,U.S. Virgin Islands,370.0116404
Tennessee,Utah,284.3912484
Tennessee,Vermont,304.893747
Tennessee,Virginia,233.7245698
Tennessee,Washington,290.8380545
Tennessee,West Virginia,335.2008333
Tennessee,Wisconsin,274.3556969
Tennessee,Wyoming,361.26289
Texas,Alabama,266.5046809
Texas,Alaska,419.3435451
Texas,Arizona,233.5424899
Texas,Arkansas,251.6688461
Texas,California,259.2826144
Texas,Colorado,228.1106111
Texas,Connecticut,287.6884813
Texas,Florida,226.6091266
Texas,Georgia,217.1780763
Texas,Hawaii,514.3867693
Texas,Idaho,277.6686215
Texas,Illinois,235.7889489
Texas,Indiana,248.9602831
Texas,Iowa,273.2407096
Texas,Kansas,223.0701293
Texas,Kentucky,290.9105173
Texas,Louisiana,212.21105
Texas,Maine,292.2917281
Texas,Maryland,225.3189437
Texas,Massachusetts,261.9789057
Texas,Michigan,263.1659148
Texas,Minnesota,267.9064498
Texas,Mississippi,255.9693232
Texas,Missouri,216.4737402
Texas,Montana,323.0145569
Texas,Nebraska,255.8806445
Texas,Nevada,224.5544955
Texas,New Hampshire,250.7366787
Texas,New Jersey,297.4725968
Texas,New Mexico,238.6075951
Texas,New York,262.5923781
Texas,North Carolina,267.8588136
Texas,North Dakota,349.9005512
Texas,Ohio,258.8447543
Texas,Oklahoma,216.3498269
Texas,Oregon,261.7308428
Texas,Pennsylvania,272.2035926
Texas,Puerto Rico,303.6291667
Texas,Rhode Island,258.4423851
Texas,South Carolina,244.4948175
Texas,South Dakota,300.5145673
Texas,Tennessee,240.6813086
Texas,Texas,200.1079604
Texas,U.S. Pacific Trust Territories and Possessions,1080.631274
Texas,U.S. Virgin Islands,382.051034
Texas,Utah,267.7641689
Texas,Vermont,297.0243361
Texas,Virginia,272.8533397
Texas,Washington,266.1996545
Texas,West Virginia,305.027524
Texas,Wisconsin,265.8613768
Texas,Wyoming,340.4346243
U.S. Pacific Trust Territories and Possessions,Alabama,1477.011667
U.S. Pacific Trust Territories and Possessions,Alaska,1194.155238
U.S. Pacific Trust Territories and Possessions,Arizona,935.4024324
U.S. Pacific Trust Territories and Possessions,Arkansas,1276.438
U.S. Pacific Trust Territories and Possessions,California,943.7285355
U.S. Pacific Trust Territories and Possessions,Colorado,1216.3128
U.S. Pacific Trust Territories and Possessions,Connecticut,1353.43
U.S. Pacific Trust Territories and Possessions,Florida,1118.676741
U.S. Pacific Trust Territories and Possessions,Georgia,1110.736418
U.S. Pacific Trust Territories and Possessions,Hawaii,812.0657143
U.S. Pacific Trust Territories and Possessions,Idaho,769.7777778
U.S. Pacific Trust Territories and Possessions,Illinois,1159.25975
U.S. Pacific Trust Territories and Possessions,Indiana,1117.769
U.S. Pacific Trust Territories and Possessions,Iowa,1396.55
U.S. Pacific Trust Territories and Possessions,Kansas,1101.332857
U.S. Pacific Trust Territories and Possessions,Kentucky,1149.3575
U.S. Pacific Trust Territories and Possessions,Louisiana,1241.746571
U.S. Pacific Trust Territories and Possessions,Maine,539.76
U.S. Pacific Trust Territories and Possessions,Maryland,1198.419767
U.S. Pacific Trust Territories and Possessions,Massachusetts,1321.792857
U.S. Pacific Trust Territories and Possessions,Michigan,811.4242857
U.S. Pacific Trust Territories and Possessions,Minnesota,971.0286667
U.S. Pacific Trust Territories and Possessions,Mississippi,1447.418182
U.S. Pacific Trust Territories and Possessions,Missouri,1107.354583
U.S. Pacific Trust Territories and Possessions,Montana,1319.615
U.S. Pacific Trust Territories and Possessions,Nebraska,1187.3425
U.S. Pacific Trust Territories and Possessions,Nevada,820.2706383
U.S. Pacific Trust Territories and Possessions,New Hampshire,1112.01
U.S. Pacific Trust Territories and Possessions,New Jersey,1183.809583
U.S. Pacific Trust Territories and Possessions,New Mexico,1347.1625
U.S. Pacific Trust Territories and Possessions,New York,1018.446154
U.S. Pacific Trust Territories and Possessions,North Carolina,892.7485
U.S. Pacific Trust Territories and Possessions,North Dakota,1164.833333
U.S. Pacific Trust Territories and Possessions,Ohio,968.1870833
U.S. Pacific Trust Territories and Possessions,Oklahoma,1111.815625
U.S. Pacific Trust Territories and Possessions,Oregon,903.6409574
U.S. Pacific Trust Territories and Possessions,Pennsylvania,1166.340667
U.S. Pacific Trust Territories and Possessions,Puerto Rico,1365.493333
U.S. Pacific Trust Territories and Possessions,Rhode Island,1472.034286
U.S. Pacific Trust Territories and Possessions,South Carolina,1122.671562
U.S. Pacific Trust Territories and Possessions,South Dakota,446
U.S. Pacific Trust Territories and Possessions,Tennessee,1198.538529
U.S. Pacific Trust Territories and Possessions,Texas,1137.494102
U.S. Pacific Trust Territories and Possessions,U.S. Pacific Trust Territories and Possessions,202.9496518
U.S. Pacific Trust Territories and Possessions,U.S. Virgin Islands,2408
U.S. Pacific Trust Territories and Possessions,Utah,995.4711628
U.S. Pacific Trust Territories and Possessions,Virginia,1338.257037
U.S. Pacific Trust Territories and Possessions,Washington,901.4828826
U.S. Pacific Trust Territories and Possessions,Wisconsin,1237.144
U.S. Virgin Islands,Alabama,363.5997959
U.S. Virgin Islands,Alaska,654.27725
U.S. Virgin Islands,Arizona,393.9555098
U.S. Virgin Islands,Arkansas,368.8134921
U.S. Virgin Islands,California,436.4725808
U.S. Virgin Islands,Colorado,358.1603327
U.S. Virgin Islands,Connecticut,291.2053381
U.S. Virgin Islands,Florida,265.9929016
U.S. Virgin Islands,Georgia,346.2717538
U.S. Virgin Islands,Hawaii,630.0430612
U.S. Virgin Islands,Idaho,469.98
U.S. Virgin Islands,Illinois,347.4966886
U.S. Virgin Islands,Indiana,386.1770991
U.S. Virgin Islands,Iowa,397.7893392
U.S. Virgin Islands,Kansas,396.7976923
U.S. Virgin Islands,Kentucky,371.5115789
U.S. Virgin Islands,Louisiana,368.8352128
U.S. Virgin Islands,Maine,395.389
U.S. Virgin Islands,Maryland,318.2595609
U.S. Virgin Islands,Massachusetts,295.4413108
U.S. Virgin Islands,Michigan,366.0798932
U.S. Virgin Islands,Minnesota,375.5233765
U.S. Virgin Islands,Mississippi,443.9840367
U.S. Virgin Islands,Missouri,373.3735152
U.S. Virgin Islands,Montana,556.2042857
U.S. Virgin Islands,Nebraska,420.0403571
U.S. Virgin Islands,Nevada,386.3920728
U.S. Virgin Islands,New Hampshire,371.496383
U.S. Virgin Islands,New Jersey,335.5765377
U.S. Virgin Islands,New Mexico,387.9952899
U.S. Virgin Islands,New York,300.1849105
U.S. Virgin Islands,North Carolina,347.1744236
U.S. Virgin Islands,North Dakota,479.5418644
U.S. Virgin Islands,Ohio,342.1298653
U.S. Virgin Islands,Oklahoma,426.5898356
U.S. Virgin Islands,Oregon,402.3241639
U.S. Virgin Islands,Pennsylvania,386.2566207
U.S. Virgin Islands,Puerto Rico,116.8651449
U.S. Virgin Islands,Rhode Island,335.6106897
U.S. Virgin Islands,South Carolina,314.0652583
U.S. Virgin Islands,South Dakota,417.5864063
U.S. Virgin Islands,Tennessee,383.8894421
U.S. Virgin Islands,Texas,384.397936
U.S. Virgin Islands,Utah,378.0692089
U.S. Virgin Islands,Vermont,386.101068
U.S. Virgin Islands,Virginia,317.867179
U.S. Virgin Islands,Washington,406.302871
U.S. Virgin Islands,West Virginia,377.4747273
U.S. Virgin Islands,Wisconsin,381.4701587
U.S. Virgin Islands,Wyoming,622.0263636
Utah,Alabama,329.7933076
Utah,Alaska,302.2999693
Utah,Arizona,182.5373691
Utah,Arkansas,312.0372389
Utah,California,183.1956232
Utah,Colorado,174.1991299
Utah,Connecticut,299.7236529
Utah,Florida,269.1537933
Utah,Georgia,322.7269525
Utah,Hawaii,340.3312013
Utah,Idaho,282.8518036
Utah,Illinois,242.5607311
Utah,Indiana,289.8685915
Utah,Iowa,267.3027596
Utah,Kansas,288.1129762
Utah,Kentucky,314.0661597
Utah,Louisiana,298.7221951
Utah,Maine,315.2883814
Utah,Maryland,283.3471841
Utah,Massachusetts,333.1205372
Utah,Michigan,315.947707
Utah,Minnesota,315.0794599
Utah,Mississippi,315.59
Utah,Missouri,260.2007791
Utah,Montana,300.9144773
Utah,Nebraska,254.4982885
Utah,Nevada,155.2729789
Utah,New Hampshire,279.5814879
Utah,New Jersey,334.9782258
Utah,New Mexico,219.8289002
Utah,New York,323.073899
Utah,North Carolina,292.7457097
Utah,North Dakota,323.9075952
Utah,Ohio,285.4653948
Utah,Oklahoma,257.9133025
Utah,Oregon,186.7646217
Utah,Pennsylvania,316.4270725
Utah,Puerto Rico,328.7635954
Utah,Rhode Island,301.6539796
Utah,South Carolina,318.384554
Utah,South Dakota,317.3538244
Utah,Tennessee,285.9880218
Utah,Texas,267.9788414
Utah,U.S. Pacific Trust Territories and Possessions,1078.625
Utah,U.S. Virgin Islands,372.7831861
Utah,Utah,132.6643465
Utah,Vermont,332.6101167
Utah,Virginia,316.6781029
Utah,Washington,209.6968694
Utah,West Virginia,392.4547899
Utah,Wisconsin,289.9279074
Utah,Wyoming,257.1852279
Vermont,Alabama,322.8018284
Vermont,Alaska,447.9176923
Vermont,Arizona,318.0608513
Vermont,Arkansas,362.5868504
Vermont,California,329.5154369
Vermont,Colorado,295.78195
Vermont,Connecticut,401
Vermont,Florida,221.448567
Vermont,Georgia,258.2991002
Vermont,Hawaii,541.2753226
Vermont,Idaho,396.8884553
Vermont,Illinois,300.7027603
Vermont,Indiana,306.8817143
Vermont,Iowa,287.62645
Vermont,Kansas,348.7922414
Vermont,Kentucky,313.2464423
Vermont,Louisiana,263.4109167
Vermont,Maryland,309.8886932
Vermont,Massachusetts,349.6428571
Vermont,Michigan,295.6987872
